"VECTOR","TARGET"
"chr11:9251239-9251430_17_-","chr11:9251239-9251430"
"chr11:9266184-9266513_5_+","chr11:9266184-9266513"
"chr11:9266184-9266513_6_+","chr11:9266184-9266513"
"chr11:9266184-9266513_22_-","chr11:9266184-9266513"
"chr11:9266184-9266513_11_+","chr11:9266184-9266513"
"chr11:9271651-9272203_10_-","chr11:9271651-9272203"
"chr11:9271651-9272203_8_+","chr11:9271651-9272203"
"chr11:9271651-9272203_15_-","chr11:9271651-9272203"
"chr11:9271651-9272203_16_-","chr11:9271651-9272203"
"chr11:9340597-9340760_8_-","chr11:9340597-9340760"
"chr11:9340597-9340760_9_-","chr11:9340597-9340760"
"chr11:9340597-9340760_7_-","chr11:9340597-9340760"
"chr11:9340870-9341001_10_+","chr11:9340870-9341001"
"chr11:9340870-9341001_9_+","chr11:9340870-9341001"
"chr11:9340870-9341001_7_+","chr11:9340870-9341001"
"chr11:9340870-9341001_1_-","chr11:9340870-9341001"
"chr11:9341039-9341133_7_-","chr11:9341039-9341133"
"chr11:9341039-9341133_4_-","chr11:9341039-9341133"
"chr11:9341039-9341133_3_-","chr11:9341039-9341133"
"chr11:9341039-9341133_5_-","chr11:9341039-9341133"
"chr11:9341623-9341905_6_+","chr11:9341623-9341905"
"chr11:9341623-9341905_13_+","chr11:9341623-9341905"
"chr11:9341623-9341905_3_-","chr11:9341623-9341905"
"chr11:9341623-9341905_14_+","chr11:9341623-9341905"
"chr11:9368623-9369083_14_-","chr11:9368623-9369083"
"chr11:9368623-9369083_7_-","chr11:9368623-9369083"
"chr11:9368623-9369083_29_-","chr11:9368623-9369083"
"chr11:9368623-9369083_9_-","chr11:9368623-9369083"
"chr11:937644-938334_41_-","chr11:937644-938334"
"chr11:937644-938334_16_-","chr11:937644-938334"
"chr11:937644-938334_32_-","chr11:937644-938334"
"chr11:937644-938334_12_+","chr11:937644-938334"
"chr11:9379578-9379653_3_-","chr11:9379578-9379653"
"chr11:9379578-9379653_2_-","chr11:9379578-9379653"
"chr11:9379578-9379653_1_+","chr11:9379578-9379653"
"chr11:9379658-9379828_1_+","chr11:9379658-9379828"
"chr11:9379658-9379828_7_-","chr11:9379658-9379828"
"chr11:9379658-9379828_8_-","chr11:9379658-9379828"
"chr11:9379658-9379828_5_-","chr11:9379658-9379828"
"chr11:9383897-9384453_42_-","chr11:9383897-9384453"
"chr11:9383897-9384453_18_+","chr11:9383897-9384453"
"chr11:9383897-9384453_28_-","chr11:9383897-9384453"
"chr11:9383897-9384453_10_-","chr11:9383897-9384453"
"chr11:9385759-9386326_8_+","chr11:9385759-9386326"
"chr11:9385759-9386326_32_+","chr11:9385759-9386326"
"chr11:9385759-9386326_30_+","chr11:9385759-9386326"
"chr11:9385759-9386326_2_+","chr11:9385759-9386326"
"chr11:9388932-9389096_3_-","chr11:9388932-9389096"
"chr11:9388932-9389096_2_-","chr11:9388932-9389096"
"chr11:9388932-9389096_3_+","chr11:9388932-9389096"
"chr11:9388932-9389096_4_+","chr11:9388932-9389096"
"chr11:942193-942606_11_+","chr11:942193-942606"
"chr11:942193-942606_30_+","chr11:942193-942606"
"chr11:942193-942606_5_+","chr11:942193-942606"
"chr11:942193-942606_10_-","chr11:942193-942606"
"chr11:942953-943104_5_-","chr11:942953-943104"
"chr11:942953-943104_15_+","chr11:942953-943104"
"chr11:942953-943104_3_-","chr11:942953-943104"
"chr11:942953-943104_13_+","chr11:942953-943104"
"chr11:9484517-9485536_30_-","chr11:9484517-9485536"
"chr11:9484517-9485536_12_+","chr11:9484517-9485536"
"chr11:9484517-9485536_3_+","chr11:9484517-9485536"
"chr11:9484517-9485536_38_-","chr11:9484517-9485536"
"chr11:9528129-9528665_6_-","chr11:9528129-9528665"
"chr11:9528129-9528665_23_-","chr11:9528129-9528665"
"chr11:9528129-9528665_13_+","chr11:9528129-9528665"
"chr11:9528129-9528665_15_-","chr11:9528129-9528665"
"chr11:9550662-9551199_13_-","chr11:9550662-9551199"
"chr11:9550662-9551199_6_+","chr11:9550662-9551199"
"chr11:9550662-9551199_39_+","chr11:9550662-9551199"
"chr11:9550662-9551199_28_-","chr11:9550662-9551199"
"chr11:9551370-9552271_12_+","chr11:9551370-9552271"
"chr11:9551370-9552271_31_+","chr11:9551370-9552271"
"chr11:9551370-9552271_4_+","chr11:9551370-9552271"
"chr11:9551370-9552271_17_+","chr11:9551370-9552271"
"chr11:9556574-9556644_4_-","chr11:9556574-9556644"
"chr11:9556574-9556644_1_-","chr11:9556574-9556644"
"chr11:9556574-9556644_3_-","chr11:9556574-9556644"
"chr11:9556574-9556644_2_+","chr11:9556574-9556644"
"chr11:9556651-9557140_4_-","chr11:9556651-9557140"
"chr11:9556651-9557140_31_+","chr11:9556651-9557140"
"chr11:9556651-9557140_7_-","chr11:9556651-9557140"
"chr11:9556651-9557140_10_+","chr11:9556651-9557140"
"chr11:9571527-9572111_4_+","chr11:9571527-9572111"
"chr11:9571527-9572111_27_-","chr11:9571527-9572111"
"chr11:9571527-9572111_11_+","chr11:9571527-9572111"
"chr11:9571527-9572111_3_+","chr11:9571527-9572111"
"chr11:9573306-9574010_17_-","chr11:9573306-9574010"
"chr11:9573306-9574010_35_+","chr11:9573306-9574010"
"chr11:9573306-9574010_7_-","chr11:9573306-9574010"
"chr11:9573306-9574010_4_-","chr11:9573306-9574010"
"chr11:9587334-9588102_9_-","chr11:9587334-9588102"
"chr11:9587334-9588102_21_+","chr11:9587334-9588102"
"chr11:9587334-9588102_11_+","chr11:9587334-9588102"
"chr11:9587334-9588102_20_+","chr11:9587334-9588102"
"chr11:9588231-9588621_18_+","chr11:9588231-9588621"
"chr11:9588231-9588621_20_+","chr11:9588231-9588621"
"chr11:9588231-9588621_13_-","chr11:9588231-9588621"
"chr11:9588231-9588621_17_+","chr11:9588231-9588621"
"chr11:9590445-9590731_3_-","chr11:9590445-9590731"
"chr11:9590445-9590731_2_-","chr11:9590445-9590731"
"chr11:9590445-9590731_7_+","chr11:9590445-9590731"
"chr11:9590445-9590731_8_+","chr11:9590445-9590731"
"chr11:9590902-9591034_8_+","chr11:9590902-9591034"
"chr11:9590902-9591034_9_+","chr11:9590902-9591034"
"chr11:9590902-9591034_10_+","chr11:9590902-9591034"
"chr11:9590902-9591034_2_+","chr11:9590902-9591034"
"chr11:9623029-9623285_13_+","chr11:9623029-9623285"
"chr11:9623029-9623285_1_+","chr11:9623029-9623285"
"chr11:9623029-9623285_2_+","chr11:9623029-9623285"
"chr11:9623029-9623285_1_-","chr11:9623029-9623285"
"chr11:9625694-9625992_8_+","chr11:9625694-9625992"
"chr11:9625694-9625992_10_-","chr11:9625694-9625992"
"chr11:9625694-9625992_9_-","chr11:9625694-9625992"
"chr11:9625694-9625992_5_-","chr11:9625694-9625992"
"chr11:9627385-9627616_8_+","chr11:9627385-9627616"
"chr11:9627385-9627616_6_+","chr11:9627385-9627616"
"chr11:9627385-9627616_3_+","chr11:9627385-9627616"
"chr11:9627385-9627616_5_+","chr11:9627385-9627616"
"chr11:9632761-9632928_9_-","chr11:9632761-9632928"
"chr11:9632761-9632928_8_-","chr11:9632761-9632928"
"chr11:9632761-9632928_4_-","chr11:9632761-9632928"
"chr11:9632761-9632928_6_-","chr11:9632761-9632928"
"chr11:9634658-9635138_17_-","chr11:9634658-9635138"
"chr11:9634658-9635138_26_+","chr11:9634658-9635138"
"chr11:9634658-9635138_9_-","chr11:9634658-9635138"
"chr11:9634658-9635138_39_-","chr11:9634658-9635138"
"chr11:9635435-9636077_45_+","chr11:9635435-9636077"
"chr11:9635435-9636077_48_-","chr11:9635435-9636077"
"chr11:9635435-9636077_61_+","chr11:9635435-9636077"
"chr11:9635435-9636077_21_-","chr11:9635435-9636077"
"chr11:9639705-9639825_8_-","chr11:9639705-9639825"
"chr11:9639705-9639825_2_-","chr11:9639705-9639825"
"chr11:9639705-9639825_10_-","chr11:9639705-9639825"
"chr11:9639705-9639825_6_-","chr11:9639705-9639825"
"chr11:9648522-9648847_24_+","chr11:9648522-9648847"
"chr11:9648522-9648847_4_-","chr11:9648522-9648847"
"chr11:9648522-9648847_3_-","chr11:9648522-9648847"
"chr11:9648522-9648847_15_+","chr11:9648522-9648847"
"chr11:9673726-9674431_13_+","chr11:9673726-9674431"
"chr11:9673726-9674431_34_-","chr11:9673726-9674431"
"chr11:9673726-9674431_28_-","chr11:9673726-9674431"
"chr11:9673726-9674431_3_-","chr11:9673726-9674431"
"chr11:9691538-9691938_19_+","chr11:9691538-9691938"
"chr11:9691538-9691938_14_+","chr11:9691538-9691938"
"chr11:9691538-9691938_15_+","chr11:9691538-9691938"
"chr11:9691538-9691938_25_+","chr11:9691538-9691938"
"chr11:9738208-9738819_20_+","chr11:9738208-9738819"
"chr11:9738208-9738819_9_-","chr11:9738208-9738819"
"chr11:9738208-9738819_12_+","chr11:9738208-9738819"
"chr11:9738208-9738819_39_+","chr11:9738208-9738819"
"chr11:9769994-9770378_14_+","chr11:9769994-9770378"
"chr11:9769994-9770378_22_+","chr11:9769994-9770378"
"chr11:9769994-9770378_15_+","chr11:9769994-9770378"
"chr11:9769994-9770378_13_-","chr11:9769994-9770378"
"chr11:9773696-9774035_13_-","chr11:9773696-9774035"
"chr11:9773696-9774035_12_-","chr11:9773696-9774035"
"chr11:9773696-9774035_16_-","chr11:9773696-9774035"
"chr11:9773696-9774035_5_-","chr11:9773696-9774035"
"chr11:9781100-9781560_32_-","chr11:9781100-9781560"
"chr11:9781100-9781560_15_-","chr11:9781100-9781560"
"chr11:9781100-9781560_21_-","chr11:9781100-9781560"
"chr11:9781100-9781560_43_-","chr11:9781100-9781560"
"chr11:9784159-9784362_10_+","chr11:9784159-9784362"
"chr11:9784159-9784362_4_+","chr11:9784159-9784362"
"chr11:9784159-9784362_3_+","chr11:9784159-9784362"
"chr11:9784159-9784362_8_-","chr11:9784159-9784362"
"chr11:9806175-9806748_12_+","chr11:9806175-9806748"
"chr11:9806175-9806748_5_-","chr11:9806175-9806748"
"chr11:9806175-9806748_17_+","chr11:9806175-9806748"
"chr11:9806175-9806748_3_+","chr11:9806175-9806748"
"chr11:9808039-9808224_6_-","chr11:9808039-9808224"
"chr11:9808039-9808224_11_-","chr11:9808039-9808224"
"chr11:9808039-9808224_4_-","chr11:9808039-9808224"
"chr11:9808039-9808224_5_+","chr11:9808039-9808224"
"chr11:9811385-9811875_14_+","chr11:9811385-9811875"
"chr11:9811385-9811875_15_+","chr11:9811385-9811875"
"chr11:9811385-9811875_9_-","chr11:9811385-9811875"
"chr11:9811385-9811875_27_+","chr11:9811385-9811875"
"chr11:9812343-9812667_5_-","chr11:9812343-9812667"
"chr11:9812343-9812667_4_-","chr11:9812343-9812667"
"chr11:9812343-9812667_5_+","chr11:9812343-9812667"
"chr11:9812343-9812667_7_+","chr11:9812343-9812667"
"chr11:9813358-9813409_1_-","chr11:9813358-9813409"
"chr11:9813412-9813746_12_-","chr11:9813412-9813746"
"chr11:9813412-9813746_3_-","chr11:9813412-9813746"
"chr11:9813412-9813746_10_-","chr11:9813412-9813746"
"chr11:9813412-9813746_1_+","chr11:9813412-9813746"
"chr11:9880327-9880784_7_-","chr11:9880327-9880784"
"chr11:9880327-9880784_20_+","chr11:9880327-9880784"
"chr11:9880327-9880784_9_-","chr11:9880327-9880784"
"chr11:9880327-9880784_21_+","chr11:9880327-9880784"
"chr11:9897740-9898361_29_-","chr11:9897740-9898361"
"chr11:9897740-9898361_17_-","chr11:9897740-9898361"
"chr11:9897740-9898361_28_-","chr11:9897740-9898361"
"chr11:9897740-9898361_16_-","chr11:9897740-9898361"
"chr11:995690-996154_54_-","chr11:995690-996154"
"chr11:995690-996154_40_-","chr11:995690-996154"
"chr11:995690-996154_7_-","chr11:995690-996154"
"chr11:995690-996154_41_-","chr11:995690-996154"
"CTSD_-_1784792.23-P1P2","CTSD"
"CTSD_-_1785114.23-P1P2","CTSD"
"CTSD_+_1784725.23-P1P2","CTSD"
"CTSD_+_1784813.23-P1P2","CTSD"
"IFITM2_-_308368.23-P1P2","IFITM2"
"IFITM2_+_308172.23-P1P2","IFITM2"
"IFITM2_+_308197.23-P1P2","IFITM2"
"IFITM2_+_308240.23-P1P2","IFITM2"
"RASSF7_-_561144.23-P1P2","RASSF7"
"RASSF7_-_561657.23-P1P2","RASSF7"
"RASSF7_+_560386.23-P1P2","RASSF7"
"RASSF7_+_561000.23-P1P2","RASSF7"
"RRP8_-_6624794.23-P1P2","RRP8"
"RRP8_-_6624866.23-P1P2","RRP8"
"RRP8_+_6624578.23-P1P2","RRP8"
"RRP8_+_6624816.23-P1P2","RRP8"
"STIM1_-_3876975.23-P1P2","STIM1"
"STIM1_-_3877290.23-P1P2","STIM1"
"STIM1_+_3876425.23-P1P2","STIM1"
"STIM1_+_3877281.23-P1P2","STIM1"
"SVIP_-_22850968.23-P1P2","SVIP"
"SVIP_-_22851165.23-P1P2","SVIP"
"SVIP_-_22851323.23-P1P2","SVIP"
"SVIP_+_22851369.23-P1P2","SVIP"
"TIMM10B_-_6502728.23-P1P2","TIMM10B"
"TIMM10B_-_6502754.23-P1P2","TIMM10B"
"TIMM10B_-_6503082.23-P1P2","TIMM10B"
"TIMM10B_+_6502735.23-P1P2","TIMM10B"
"TMEM41B_-_9335799.23-P1P2","TMEM41B"
"TMEM41B_+_9336101.23-P1P2","TMEM41B"
"TMEM41B_+_9336110.23-P1P2","TMEM41B"
"TMEM41B_+_9336156.23-P1P2","TMEM41B"
"TSPAN4_-_842881.23-P1","TSPAN4"
"TSPAN4_+_843123.23-P1","TSPAN4"
"TSPAN4_+_843278.23-P1","TSPAN4"
"TSPAN4_+_843292.23-P1","TSPAN4"
"ZBED5_-_10879553.23-P1P2","ZBED5"
"ZBED5_-_10879580.23-P1P2","ZBED5"
"ZBED5_+_10879120.23-P1P2","ZBED5"
"ZBED5_+_10879136.23-P1P2","ZBED5"
"GATA1-A","GATA1"
"GATA1-B","GATA1"
"GATA1-C","GATA1"
"GATA1-D","GATA1"
"HS2-A","HS2"
"HS2-B","HS2"
"HS2-C","HS2"
"HS2-D","HS2"
"MYC-A","MYC"
"MYC-B","MYC"
"MYC-C","MYC"
"MYC-D","MYC"
"ZFPM2-A","ZFPM2"
"ZFPM2-B","ZFPM2"
"ZFPM2-C","ZFPM2"
"ZFPM2-D","ZFPM2"
"non-targeting_00000","non-targeting"
"non-targeting_00001","non-targeting"
"non-targeting_00002","non-targeting"
"non-targeting_00003","non-targeting"
"non-targeting_00004","non-targeting"
"non-targeting_00005","non-targeting"
"non-targeting_00006","non-targeting"
"non-targeting_00007","non-targeting"
"non-targeting_00008","non-targeting"
"non-targeting_00009","non-targeting"
"non-targeting_00010","non-targeting"
"non-targeting_00011","non-targeting"
"non-targeting_00012","non-targeting"
"non-targeting_00013","non-targeting"
"non-targeting_00014","non-targeting"
"non-targeting_00015","non-targeting"
"non-targeting_00016","non-targeting"
"non-targeting_00017","non-targeting"
"non-targeting_00018","non-targeting"
"non-targeting_00019","non-targeting"
"non-targeting_00020","non-targeting"
"non-targeting_00021","non-targeting"
"non-targeting_00022","non-targeting"
"non-targeting_00023","non-targeting"
"non-targeting_00024","non-targeting"
"non-targeting_00025","non-targeting"
"non-targeting_00026","non-targeting"
"non-targeting_00027","non-targeting"
"non-targeting_00028","non-targeting"
"non-targeting_00029","non-targeting"
