"VECTOR","TARGET"
"chr8:129056969-129057774_14_-","chr8:129056969-129057774"
"chr8:129061511-129061955_20_+","chr8:129061511-129061955"
"chr8:129061511-129061955_51_+","chr8:129061511-129061955"
"chr8:129061511-129061955_3_+","chr8:129061511-129061955"
"chr8:129061511-129061955_32_+","chr8:129061511-129061955"
"chr8:129062970-129063389_18_-","chr8:129062970-129063389"
"chr8:129062970-129063389_4_+","chr8:129062970-129063389"
"chr8:129062970-129063389_3_+","chr8:129062970-129063389"
"chr8:129062970-129063389_22_-","chr8:129062970-129063389"
"chr8:129075048-129075347_8_-","chr8:129075048-129075347"
"chr8:129075048-129075347_6_+","chr8:129075048-129075347"
"chr8:129075048-129075347_10_+","chr8:129075048-129075347"
"chr8:129075048-129075347_17_+","chr8:129075048-129075347"
"chr8:129076474-129076835_13_+","chr8:129076474-129076835"
"chr8:129076474-129076835_14_+","chr8:129076474-129076835"
"chr8:129076474-129076835_23_-","chr8:129076474-129076835"
"chr8:129076474-129076835_24_-","chr8:129076474-129076835"
"chr8:129077761-129078275_24_-","chr8:129077761-129078275"
"chr8:129077761-129078275_8_+","chr8:129077761-129078275"
"chr8:129077761-129078275_16_-","chr8:129077761-129078275"
"chr8:129077761-129078275_20_+","chr8:129077761-129078275"
"chr8:129090253-129090762_11_+","chr8:129090253-129090762"
"chr8:129090253-129090762_5_-","chr8:129090253-129090762"
"chr8:129090253-129090762_19_+","chr8:129090253-129090762"
"chr8:129090253-129090762_25_-","chr8:129090253-129090762"
"chr8:129118526-129118841_22_+","chr8:129118526-129118841"
"chr8:129118526-129118841_20_+","chr8:129118526-129118841"
"chr8:129118526-129118841_14_-","chr8:129118526-129118841"
"chr8:129118526-129118841_15_-","chr8:129118526-129118841"
"chr8:129139505-129140415_12_-","chr8:129139505-129140415"
"chr8:129139505-129140415_7_-","chr8:129139505-129140415"
"chr8:129139505-129140415_28_+","chr8:129139505-129140415"
"chr8:129139505-129140415_27_+","chr8:129139505-129140415"
"chr8:129142082-129142532_13_-","chr8:129142082-129142532"
"chr8:129142082-129142532_15_-","chr8:129142082-129142532"
"chr8:129142082-129142532_12_+","chr8:129142082-129142532"
"chr8:129142082-129142532_3_-","chr8:129142082-129142532"
"chr8:129150634-129151173_5_-","chr8:129150634-129151173"
"chr8:129150634-129151173_42_+","chr8:129150634-129151173"
"chr8:129150634-129151173_36_+","chr8:129150634-129151173"
"chr8:129150634-129151173_7_-","chr8:129150634-129151173"
"chr8:129162096-129162695_36_-","chr8:129162096-129162695"
"chr8:129162096-129162695_35_-","chr8:129162096-129162695"
"chr8:129162096-129162695_19_-","chr8:129162096-129162695"
"chr8:129162096-129162695_30_-","chr8:129162096-129162695"
"chr8:129180006-129180280_4_+","chr8:129180006-129180280"
"chr8:129180006-129180280_3_+","chr8:129180006-129180280"
"chr8:129180006-129180280_19_-","chr8:129180006-129180280"
"chr8:129180006-129180280_18_+","chr8:129180006-129180280"
"chr8:129188882-129189901_8_-","chr8:129188882-129189901"
"chr8:129188882-129189901_19_-","chr8:129188882-129189901"
"chr8:129188882-129189901_34_-","chr8:129188882-129189901"
"chr8:129188882-129189901_60_-","chr8:129188882-129189901"
"chr8:129339162-129339554_19_-","chr8:129339162-129339554"
"chr8:129339162-129339554_17_+","chr8:129339162-129339554"
"chr8:129339162-129339554_17_-","chr8:129339162-129339554"
"chr8:129339162-129339554_18_-","chr8:129339162-129339554"
"chr8:129353757-129354092_5_-","chr8:129353757-129354092"
"chr8:129353757-129354092_5_+","chr8:129353757-129354092"
"chr8:129353757-129354092_9_+","chr8:129353757-129354092"
"chr8:129353757-129354092_3_+","chr8:129353757-129354092"
"chr8:129365876-129366281_12_+","chr8:129365876-129366281"
"chr8:129365876-129366281_7_-","chr8:129365876-129366281"
"chr8:129365876-129366281_11_+","chr8:129365876-129366281"
"chr8:129365876-129366281_5_+","chr8:129365876-129366281"
"chr8:129374146-129374588_6_-","chr8:129374146-129374588"
"chr8:129374146-129374588_11_-","chr8:129374146-129374588"
"chr8:129374146-129374588_7_+","chr8:129374146-129374588"
"chr8:129374146-129374588_13_+","chr8:129374146-129374588"
"chr8:129440096-129441277_44_-","chr8:129440096-129441277"
"chr8:129440096-129441277_38_-","chr8:129440096-129441277"
"chr8:129440096-129441277_43_-","chr8:129440096-129441277"
"chr8:129440096-129441277_7_-","chr8:129440096-129441277"
"chr8:129541251-129541688_19_-","chr8:129541251-129541688"
"chr8:129541251-129541688_13_+","chr8:129541251-129541688"
"chr8:129541251-129541688_6_-","chr8:129541251-129541688"
"chr8:129541251-129541688_12_-","chr8:129541251-129541688"
"chr8:129565532-129566079_20_-","chr8:129565532-129566079"
"chr8:129565532-129566079_8_+","chr8:129565532-129566079"
"chr8:129565532-129566079_21_-","chr8:129565532-129566079"
"chr8:129565532-129566079_22_-","chr8:129565532-129566079"
"chr8:129566999-129569617_80_-","chr8:129566999-129569617"
"chr8:129566999-129569617_77_+","chr8:129566999-129569617"
"chr8:129566999-129569617_67_-","chr8:129566999-129569617"
"chr8:129566999-129569617_35_+","chr8:129566999-129569617"
"chr8:129866686-129867126_5_-","chr8:129866686-129867126"
"chr8:129866686-129867126_10_-","chr8:129866686-129867126"
"chr8:129866686-129867126_10_+","chr8:129866686-129867126"
"chr8:129866686-129867126_4_+","chr8:129866686-129867126"
"chr8:130044487-130045345_13_+","chr8:130044487-130045345"
"chr8:130044487-130045345_14_+","chr8:130044487-130045345"
"chr8:130044487-130045345_8_-","chr8:130044487-130045345"
"chr8:130044487-130045345_13_-","chr8:130044487-130045345"
"chr8:130067192-130067402_7_-","chr8:130067192-130067402"
"chr8:130067192-130067402_3_-","chr8:130067192-130067402"
"chr8:130067192-130067402_7_+","chr8:130067192-130067402"
"chr8:130067192-130067402_6_+","chr8:130067192-130067402"
"chr8:130213705-130214379_8_-","chr8:130213705-130214379"
"chr8:130213705-130214379_29_-","chr8:130213705-130214379"
"chr8:130213705-130214379_9_-","chr8:130213705-130214379"
"chr8:130213705-130214379_5_+","chr8:130213705-130214379"
"chr8:130214623-130215036_12_+","chr8:130214623-130215036"
"chr8:130214623-130215036_2_-","chr8:130214623-130215036"
"chr8:130214623-130215036_10_+","chr8:130214623-130215036"
"chr8:130214623-130215036_12_-","chr8:130214623-130215036"
"chr8:130249700-130250254_15_-","chr8:130249700-130250254"
"chr8:130249700-130250254_8_-","chr8:130249700-130250254"
"chr8:130249700-130250254_19_-","chr8:130249700-130250254"
"chr8:130249700-130250254_13_-","chr8:130249700-130250254"
"chr8:130268150-130268467_2_-","chr8:130268150-130268467"
"chr8:130268150-130268467_9_-","chr8:130268150-130268467"
"chr8:130268150-130268467_11_-","chr8:130268150-130268467"
"chr8:130268150-130268467_6_-","chr8:130268150-130268467"
"chr8:130268495-130268616_3_+","chr8:130268495-130268616"
"chr8:130268495-130268616_2_+","chr8:130268495-130268616"
"chr8:130268495-130268616_1_+","chr8:130268495-130268616"
"chr8:130268495-130268616_4_+","chr8:130268495-130268616"
"chr8:130323838-130324175_9_+","chr8:130323838-130324175"
"chr8:130323838-130324175_14_+","chr8:130323838-130324175"
"chr8:130323838-130324175_12_+","chr8:130323838-130324175"
"chr8:130323838-130324175_10_-","chr8:130323838-130324175"
"chr8:130327385-130327828_14_-","chr8:130327385-130327828"
"chr8:130327385-130327828_13_-","chr8:130327385-130327828"
"chr8:130327385-130327828_15_-","chr8:130327385-130327828"
"chr8:130327385-130327828_18_+","chr8:130327385-130327828"
"chr8:130328243-130329556_53_-","chr8:130328243-130329556"
"chr8:130328243-130329556_14_+","chr8:130328243-130329556"
"chr8:130328243-130329556_39_+","chr8:130328243-130329556"
"chr8:130328243-130329556_14_-","chr8:130328243-130329556"
"chr8:130329786-130330171_10_+","chr8:130329786-130330171"
"chr8:130329786-130330171_9_+","chr8:130329786-130330171"
"chr8:130329786-130330171_9_-","chr8:130329786-130330171"
"chr8:130329786-130330171_4_+","chr8:130329786-130330171"
"chr8:130330656-130330746_6_+","chr8:130330656-130330746"
"chr8:130330656-130330746_5_+","chr8:130330656-130330746"
"chr8:130330656-130330746_4_+","chr8:130330656-130330746"
"chr8:130330656-130330746_1_+","chr8:130330656-130330746"
"chr8:130330747-130331209_11_+","chr8:130330747-130331209"
"chr8:130330747-130331209_10_+","chr8:130330747-130331209"
"chr8:130330747-130331209_6_+","chr8:130330747-130331209"
"chr8:130330747-130331209_26_+","chr8:130330747-130331209"
"chr8:130426867-130427160_6_+","chr8:130426867-130427160"
"chr8:130426867-130427160_7_+","chr8:130426867-130427160"
"chr8:130426867-130427160_2_+","chr8:130426867-130427160"
"chr8:130426867-130427160_3_-","chr8:130426867-130427160"
"chr8:130430120-130430321_3_+","chr8:130430120-130430321"
"chr8:130430120-130430321_9_+","chr8:130430120-130430321"
"chr8:130430120-130430321_8_+","chr8:130430120-130430321"
"chr8:130430120-130430321_11_+","chr8:130430120-130430321"
"chr8:130430644-130431268_19_+","chr8:130430644-130431268"
"chr8:130430644-130431268_15_+","chr8:130430644-130431268"
"chr8:130430644-130431268_10_-","chr8:130430644-130431268"
"chr8:130430644-130431268_14_+","chr8:130430644-130431268"
"chr8:130432575-130433208_13_-","chr8:130432575-130433208"
"chr8:130432575-130433208_23_-","chr8:130432575-130433208"
"chr8:130432575-130433208_8_-","chr8:130432575-130433208"
"chr8:130432575-130433208_21_-","chr8:130432575-130433208"
"chr8:130452265-130452695_10_-","chr8:130452265-130452695"
"chr8:130452265-130452695_11_-","chr8:130452265-130452695"
"chr8:130452265-130452695_15_+","chr8:130452265-130452695"
"chr8:130452265-130452695_12_+","chr8:130452265-130452695"
"chr8:130458790-130459278_18_+","chr8:130458790-130459278"
"chr8:130458790-130459278_9_-","chr8:130458790-130459278"
"chr8:130458790-130459278_7_+","chr8:130458790-130459278"
"chr8:130458790-130459278_10_-","chr8:130458790-130459278"
"chr8:130461809-130462206_16_+","chr8:130461809-130462206"
"chr8:130461809-130462206_19_+","chr8:130461809-130462206"
"chr8:130461809-130462206_26_-","chr8:130461809-130462206"
"chr8:130461809-130462206_18_+","chr8:130461809-130462206"
"chr8:130468348-130468880_16_-","chr8:130468348-130468880"
"chr8:130468348-130468880_11_-","chr8:130468348-130468880"
"chr8:130468348-130468880_5_-","chr8:130468348-130468880"
"chr8:130468348-130468880_15_-","chr8:130468348-130468880"
"chr8:130489767-130490136_7_+","chr8:130489767-130490136"
"chr8:130489767-130490136_9_-","chr8:130489767-130490136"
"chr8:130489767-130490136_4_+","chr8:130489767-130490136"
"chr8:130489767-130490136_5_+","chr8:130489767-130490136"
"chr8:130492363-130492767_18_-","chr8:130492363-130492767"
"chr8:130492363-130492767_21_-","chr8:130492363-130492767"
"chr8:130492363-130492767_2_+","chr8:130492363-130492767"
"chr8:130492363-130492767_4_+","chr8:130492363-130492767"
"chr8:130495955-130496156_1_+","chr8:130495955-130496156"
"chr8:130495955-130496156_7_-","chr8:130495955-130496156"
"chr8:130495955-130496156_6_-","chr8:130495955-130496156"
"chr8:130495955-130496156_9_-","chr8:130495955-130496156"
"chr8:130501650-130501893_5_+","chr8:130501650-130501893"
"chr8:130501650-130501893_8_+","chr8:130501650-130501893"
"chr8:130501650-130501893_6_+","chr8:130501650-130501893"
"chr8:130501650-130501893_4_-","chr8:130501650-130501893"
"chr8:130502739-130503020_6_-","chr8:130502739-130503020"
"chr8:130502739-130503020_5_-","chr8:130502739-130503020"
"chr8:130502739-130503020_9_-","chr8:130502739-130503020"
"chr8:130502739-130503020_3_-","chr8:130502739-130503020"
"chr8:130503274-130503416_4_+","chr8:130503274-130503416"
"chr8:130503274-130503416_7_+","chr8:130503274-130503416"
"chr8:130503274-130503416_3_-","chr8:130503274-130503416"
"chr8:130503274-130503416_5_-","chr8:130503274-130503416"
"chr8:130512795-130513398_13_-","chr8:130512795-130513398"
"chr8:130512795-130513398_8_-","chr8:130512795-130513398"
"chr8:130512795-130513398_5_+","chr8:130512795-130513398"
"chr8:130512795-130513398_25_-","chr8:130512795-130513398"
"chr8:130547902-130548590_20_+","chr8:130547902-130548590"
"chr8:130547902-130548590_26_+","chr8:130547902-130548590"
"chr8:130547902-130548590_21_+","chr8:130547902-130548590"
"chr8:130547902-130548590_25_+","chr8:130547902-130548590"
"chr8:130555160-130555312_4_-","chr8:130555160-130555312"
"chr8:130555160-130555312_4_+","chr8:130555160-130555312"
"chr8:130555160-130555312_2_+","chr8:130555160-130555312"
"chr8:130555160-130555312_1_+","chr8:130555160-130555312"
"chr8:130566235-130566665_4_+","chr8:130566235-130566665"
"chr8:130566235-130566665_26_-","chr8:130566235-130566665"
"chr8:130566235-130566665_9_-","chr8:130566235-130566665"
"chr8:130566235-130566665_6_+","chr8:130566235-130566665"
"chr8:130566807-130567296_21_-","chr8:130566807-130567296"
"chr8:130566807-130567296_22_+","chr8:130566807-130567296"
"chr8:130566807-130567296_27_+","chr8:130566807-130567296"
"chr8:130566807-130567296_9_-","chr8:130566807-130567296"
"chr8:130569005-130569553_10_+","chr8:130569005-130569553"
"chr8:130569005-130569553_18_-","chr8:130569005-130569553"
"chr8:130569005-130569553_9_+","chr8:130569005-130569553"
"chr8:130569005-130569553_8_+","chr8:130569005-130569553"
"chr8:130569959-130570524_9_-","chr8:130569959-130570524"
"chr8:130569959-130570524_12_+","chr8:130569959-130570524"
"chr8:130569959-130570524_4_-","chr8:130569959-130570524"
"chr8:130569959-130570524_8_-","chr8:130569959-130570524"
"chr8:130573430-130573829_16_-","chr8:130573430-130573829"
"chr8:130573430-130573829_1_+","chr8:130573430-130573829"
"chr8:130573430-130573829_9_-","chr8:130573430-130573829"
"chr8:130573430-130573829_11_+","chr8:130573430-130573829"
"chr8:130584177-130584343_7_-","chr8:130584177-130584343"
"chr8:130584177-130584343_6_+","chr8:130584177-130584343"
"chr8:130584177-130584343_8_+","chr8:130584177-130584343"
"chr8:130584177-130584343_1_-","chr8:130584177-130584343"
"chr8:130586865-130588140_63_-","chr8:130586865-130588140"
"chr8:130586865-130588140_14_+","chr8:130586865-130588140"
"chr8:130586865-130588140_33_-","chr8:130586865-130588140"
"chr8:130586865-130588140_47_-","chr8:130586865-130588140"
"chr8:130593052-130593370_19_+","chr8:130593052-130593370"
"chr8:130593052-130593370_9_+","chr8:130593052-130593370"
"chr8:130593052-130593370_20_+","chr8:130593052-130593370"
"chr8:130593052-130593370_18_+","chr8:130593052-130593370"
"chr8:130593479-130596778_110_-","chr8:130593479-130596778"
"chr8:130593479-130596778_55_+","chr8:130593479-130596778"
"chr8:130593479-130596778_96_+","chr8:130593479-130596778"
"chr8:130593479-130596778_123_+","chr8:130593479-130596778"
"chr8:130599267-130599650_9_+","chr8:130599267-130599650"
"chr8:130599267-130599650_27_-","chr8:130599267-130599650"
"chr8:130599267-130599650_2_+","chr8:130599267-130599650"
"chr8:130599267-130599650_26_-","chr8:130599267-130599650"
"chr8:130603630-130604912_29_+","chr8:130603630-130604912"
"chr8:130603630-130604912_72_-","chr8:130603630-130604912"
"chr8:130603630-130604912_20_-","chr8:130603630-130604912"
"chr8:130603630-130604912_67_+","chr8:130603630-130604912"
"chr8:130639350-130639730_6_-","chr8:130639350-130639730"
"chr8:130639350-130639730_5_-","chr8:130639350-130639730"
"chr8:130639350-130639730_8_+","chr8:130639350-130639730"
"chr8:130639350-130639730_17_-","chr8:130639350-130639730"
"chr8:130685790-130686246_13_+","chr8:130685790-130686246"
"chr8:130685790-130686246_16_-","chr8:130685790-130686246"
"chr8:130685790-130686246_21_+","chr8:130685790-130686246"
"chr8:130685790-130686246_7_-","chr8:130685790-130686246"
"chr8:130689926-130690524_13_-","chr8:130689926-130690524"
"chr8:130689926-130690524_12_-","chr8:130689926-130690524"
"chr8:130689926-130690524_14_+","chr8:130689926-130690524"
"chr8:130689926-130690524_12_+","chr8:130689926-130690524"
"chr8:130690877-130692605_61_+","chr8:130690877-130692605"
"chr8:130690877-130692605_60_+","chr8:130690877-130692605"
"chr8:130690877-130692605_52_+","chr8:130690877-130692605"
"chr8:130690877-130692605_73_+","chr8:130690877-130692605"
"chr8:130692709-130693018_3_-","chr8:130692709-130693018"
"chr8:130692709-130693018_2_+","chr8:130692709-130693018"
"chr8:130692709-130693018_7_-","chr8:130692709-130693018"
"chr8:130692709-130693018_6_-","chr8:130692709-130693018"
"chr8:130694084-130694856_17_-","chr8:130694084-130694856"
"chr8:130694084-130694856_29_+","chr8:130694084-130694856"
"chr8:130694084-130694856_15_-","chr8:130694084-130694856"
"chr8:130694084-130694856_3_+","chr8:130694084-130694856"
"chr8:130698958-130699293_16_-","chr8:130698958-130699293"
"chr8:130698958-130699293_24_-","chr8:130698958-130699293"
"chr8:130698958-130699293_26_-","chr8:130698958-130699293"
"chr8:130698958-130699293_4_+","chr8:130698958-130699293"
"chr8:130699294-130700566_57_-","chr8:130699294-130700566"
"chr8:130699294-130700566_28_+","chr8:130699294-130700566"
"chr8:130699294-130700566_24_+","chr8:130699294-130700566"
"chr8:130699294-130700566_58_-","chr8:130699294-130700566"
"chr8:130701171-130704010_112_-","chr8:130701171-130704010"
"chr8:130701171-130704010_131_-","chr8:130701171-130704010"
"chr8:130701171-130704010_152_+","chr8:130701171-130704010"
"chr8:130701171-130704010_113_-","chr8:130701171-130704010"
"chr8:130704011-130706064_70_-","chr8:130704011-130706064"
"chr8:130704011-130706064_125_-","chr8:130704011-130706064"
"chr8:130704011-130706064_47_-","chr8:130704011-130706064"
"chr8:130704011-130706064_70_+","chr8:130704011-130706064"
"chr8:130706077-130706278_2_-","chr8:130706077-130706278"
"chr8:130706077-130706278_8_-","chr8:130706077-130706278"
"chr8:130706077-130706278_3_-","chr8:130706077-130706278"
"chr8:130706077-130706278_10_-","chr8:130706077-130706278"
"chr8:130706805-130707241_27_+","chr8:130706805-130707241"
"chr8:130706805-130707241_29_+","chr8:130706805-130707241"
"chr8:130706805-130707241_19_-","chr8:130706805-130707241"
"chr8:130706805-130707241_4_-","chr8:130706805-130707241"
"chr8:130708038-130708682_34_+","chr8:130708038-130708682"
